lang,story name,story path,lines number,chunks number
עברית,דבש,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דבש.txt,421,3
עברית,דיונות החול של פריז,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\דיונות החול של פריז.txt,267,3
עברית,החי על המת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\החי על המת.txt,1035,6
עברית,הדבר היה ככה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הדבר היה ככה.txt,149,2
עברית,"החיים, האהבה, המוות","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\החיים, האהבה, המוות.txt",235,3
עברית,הממלכה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הממלכה.txt,93,1
עברית,המיליון ששינה את המזרח התיכון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המיליון ששינה את המזרח התיכון.txt,149,2
עברית,המיטה שאתה מציע בעצמך,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המיטה שאתה מציע בעצמך.txt,235,2
עברית,החייל מס' 2,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\החייל מס' 2.txt,141,1
עברית,המחסל,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המחסל.txt,191,2
עברית,המאחרים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המאחרים.txt,127,2
עברית,המטוס,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\המטוס.txt,145,2
עברית,הישראלי הנצחי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הישראלי הנצחי.txt,981,6
עברית,הירח ירוק בואדי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הירח ירוק בואדי.txt,563,7
עברית,הילד,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הילד.txt,61,1
עברית,הטור השביעי - כרך ד',C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הטור השביעי - כרך ד'.txt,33,1
עברית,"הטוב, הרע והמכוער באינטרנט","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הטוב, הרע והמכוער באינטרנט.txt",123,2
עברית,החתונות שלנו,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\החתונות שלנו.txt,785,7
עברית,הכישרון לאושר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\עברית\הכישרון לאושר.txt,815,6
ערבית,אורות אדומים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\ערבית\אורות אדומים.txt,131,1
ערבית,הדלת הפתוחה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\ערבית\הדלת הפתוחה.txt,1191,6
ערבית,המושב של רונאלדו,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\ערבית\המושב של רונאלדו.txt,229,2
ערבית,המציאות והתיעוד,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\ערבית\המציאות והתיעוד.txt,423,4
פולנית,ערב עם הסופר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פולנית\ערב עם הסופר.txt,793,5
פולנית,איך אדון חוטחוטון החייט הפך למלך,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פולנית\איך אדון חוטחוטון החייט הפך למלך.txt,369,4
פולנית,רב טוראי קֹוזְ’יוֹלֶק ואני,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פולנית\רב טוראי קֹוזְ’יוֹלֶק ואני.txt,1285,6
פולנית,אבולעפיה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פולנית\אבולעפיה.txt,309,2
פולנית,אוגוסט,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פולנית\אוגוסט.txt,209,3
פורטוגזית,Funny Valentine,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פורטוגזית\Funny Valentine.txt,213,1
פורטוגזית,הארורים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פורטוגזית\הארורים.txt,681,7
פורטוגזית,המניע הנסתר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פורטוגזית\המניע הנסתר.txt,537,4
פורטוגזית,ויטו המעופף,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פורטוגזית\ויטו המעופף.txt,285,2
פורטוגזית,קופים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פורטוגזית\קופים.txt,133,1
פורטוגזית,קין,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פורטוגזית\קין.txt,83,2
פינית,רעב,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פינית\רעב.txt,153,2
פינית,שנת הארנב,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פינית\שנת הארנב.txt,1135,6
פרסית,דודי נפוליאון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פרסית\דודי נפוליאון.txt,137,1
פרסית,"טהראן, רחוב המהפכה","C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\פרסית\טהראן, רחוב המהפכה.txt",565,4
צ'כית,קצת דבש,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צ'כית\קצת דבש.txt,827,4
צ'כית,מעשה בתמונת הקיסר פראנץ יוזף הראשון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צ'כית\מעשה בתמונת הקיסר פראנץ יוזף הראשון.txt,185,2
צ'כית,הבדיחה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צ'כית\הבדיחה.txt,829,7
צ'כית,איך נפגשתי עם מחבר ההספד עליי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צ'כית\איך נפגשתי עם מחבר ההספד עליי.txt,171,1
צ'כית,לגרגר זפת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צ'כית\לגרגר זפת.txt,139,1
צרפתית,זוג רעים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\זוג רעים.txt,361,2
צרפתית,שיממון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\שיממון.txt,517,4
צרפתית,שעת הפעמונים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\שעת הפעמונים.txt,881,6
צרפתית,עפיפונים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\עפיפונים.txt,735,6
צרפתית,נואה נואה מסע לטהיטי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\נואה נואה מסע לטהיטי.txt,103,1
צרפתית,לב תמים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\לב תמים.txt,1717,11
צרפתית,כל החיים לפניו,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\כל החיים לפניו.txt,451,2
צרפתית,יום א’,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\יום א’.txt,1043,6
צרפתית,חוצה הקירות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\חוצה הקירות.txt,349,3
צרפתית,חומצה גופריתנית,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\חומצה גופריתנית.txt,121,1
צרפתית,הסתערות אחרונה לקוזאקים של הדון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\הסתערות אחרונה לקוזאקים של הדון.txt,179,1
צרפתית,רז’ינה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\רז’ינה.txt,323,2
צרפתית,הסוד המשותף,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\הסוד המשותף.txt,707,4
צרפתית,המתה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\המתה.txt,273,2
צרפתית,המחרוזת,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\המחרוזת.txt,243,2
צרפתית,הדרשה על נפילת רומי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\הדרשה על נפילת רומי.txt,89,3
צרפתית,הדבר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\הדבר.txt,1223,8
צרפתית,האישה עם הפנקס האדום,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\האישה עם הפנקס האדום.txt,1745,10
צרפתית,האיש שצפה ברכבות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\האיש שצפה ברכבות.txt,1179,7
צרפתית,האיש במעיל הרוח הצהוב,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\האיש במעיל הרוח הצהוב.txt,413,4
צרפתית,אשתו של ז’ורז’,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\אשתו של ז’ורז’.txt,197,4
צרפתית,אז ככה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\אז ככה.txt,109,1
צרפתית,אדם הראשון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\אדם הראשון.txt,859,6
צרפתית,הסכנות שבהתנהגות נלוזה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\צרפתית\הסכנות שבהתנהגות נלוזה.txt,127,2
קטלאנית,חלומו של גוטפריד היינריך,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\קטלאנית\חלומו של גוטפריד היינריך.txt,395,3
קטלאנית,טבעת אירוסין,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\קטלאנית\טבעת אירוסין.txt,439,4
קרואטית,דרישת שלום מדלמטיה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\קרואטית\דרישת שלום מדלמטיה.txt,259,2
רומנית,ספר הלחישות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רומנית\ספר הלחישות.txt,225,2
רומנית,39,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רומנית\39.txt,731,5
רומנית,התקררות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רומנית\התקררות.txt,455,3
רוסית,מֶטרָבוּעין,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\מֶטרָבוּעין.txt,653,4
רוסית,רומן בתשעה מכתבים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\רומן בתשעה מכתבים.txt,577,5
רוסית,רוחה של גברת ז’אנליס מקרה ספיריטואלי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\רוחה של גברת ז’אנליס מקרה ספיריטואלי.txt,427,5
רוסית,צמד אחים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\צמד אחים.txt,1027,5
רוסית,פרבולה של הצלחה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\פרבולה של הצלחה.txt,169,2
רוסית,עלילות הזקנה שקנתה דיו,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\עלילות הזקנה שקנתה דיו.txt,445,3
רוסית,ספר תלונות,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\ספר תלונות.txt,85,1
רוסית,ריקוד הברבורים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\ריקוד הברבורים.txt,443,3
רוסית,סופת שלגים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\סופת שלגים.txt,733,4
רוסית,מתה לישון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\מתה לישון.txt,307,2
רוסית,מלכת פיק,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\מלכת פיק.txt,1459,8
רוסית,מטאטא וסיפורים אחרים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\מטאטא וסיפורים אחרים.txt,267,2
רוסית,מוצא המינים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\מוצא המינים.txt,503,5
רוסית,לאחר הנשף,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\לאחר הנשף.txt,413,4
רוסית,הגווארדיה הלבנה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\הגווארדיה הלבנה.txt,1051,6
רוסית,יגון,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\יגון.txt,283,2
רוסית,חלומו של אדם מגוחך,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\חלומו של אדם מגוחך.txt,991,7
רוסית,חלב ממותק,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\חלב ממותק.txt,257,2
רוסית,הנערים,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\הנערים.txt,325,3
רוסית,הניצב,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\הניצב.txt,1197,8
רוסית,הכרכרה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\הכרכרה.txt,291,3
רוסית,הוללות לא מתוכננת  הקופאית,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\הוללות לא מתוכננת  הקופאית.txt,215,2
רוסית,האווז הראשון שלי,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\האווז הראשון שלי.txt,131,2
רוסית,דרמה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\דרמה.txt,259,2
רוסית,דלות  ערדל,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\דלות  ערדל.txt,361,2
רוסית,בן-טוביה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\בן-טוביה.txt,135,2
רוסית,אנחנו ושכמותנו,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\אנחנו ושכמותנו.txt,1999,7
רוסית,אלעָזָר,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\אלעָזָר.txt,787,6
רוסית,כמו פנלופה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\רוסית\כמו פנלופה.txt,41,1
שוודית,דרך הטבע,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\שוודית\דרך הטבע.txt,1207,6
שוודית,מלכודת כפולה,C:\Users\Oren-Pc\Downloads\Mac OS - NLP-LAB\NLP-LAB\Part_B\Stories Text Files\שוודית\מלכודת כפולה.txt,553,4
